"","Name","Objects","Nouns","Adjectives","Size_adjectives","size_noise","color_noise","noun_noise","adj_cost","noun_cost","alpha","global_inc","Language","output"
"117","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0.1,0.1,7,"inc",0,"0.014"
"118","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0.1,0.1,7,"inc",1,"0.605"
"119","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0.1,0.1,7,"inc",2,"0.971"
"120","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0.1,0.1,7,"inc",3,"0.6050.000"
"121","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0,0,7,"inc",0,"0.014"
"122","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0,0,7,"inc",1,"0.755"
"123","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0,0,7,"inc",2,"0.972"
"124","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0,0,7,"inc",3,"0.7550.001"
"125","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0.1,0.1,10,"inc",0,"0.002"
"126","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0.1,0.1,10,"inc",1,"0.648"
"127","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0.1,0.1,10,"inc",2,"0.994"
"128","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0.1,0.1,10,"inc",3,"0.6480.000"
"129","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0,0,10,"inc",0,"0.002"
"130","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0,0,10,"inc",1,"0.834"
"131","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0,0,10,"inc",2,"0.994"
"132","exp_size_redundant_high","['small blue pin', 'big red pin', 'small red pin','small blue paperclip', 'big red pin', 'big red pin', 'big red pin', 'big red pin']","['pin', 'paperclip']","['big', 'blue', 'small', 'red']","['big','small']",0.8,0.95,0.99,0,0,10,"inc",3,"0.8340.000"
