"","gameId","roundNumber","condition","size","color","othercolor","item","response"
"488","0837-8",23,"color31","size","color","othercolor","item","color"
"489","0837-8",26,"size31","size","color","othercolor","item","size"
"490","0837-8",29,"size31","size","color","othercolor","item","size"
"491","0837-8",31,"size31","size","color","othercolor","item","size"
"492","0837-8",33,"color31","size","color","othercolor","item","color"
"493","0837-8",35,"color31","size","color","othercolor","item","color"
"494","0837-8",38,"color31","size","color","othercolor","item","color"
"495","0837-8",39,"size31","size","color","othercolor","item","size_color"
"496","0837-8",40,"size31","size","color","othercolor","item","size"
"497","0837-8",42,"color31","size","color","othercolor","item","color"
"498","0837-8",43,"size31","size","color","othercolor","item","size_color"
"499","0837-8",44,"color31","size","color","othercolor","item","color"
"500","0837-8",45,"size31","size","color","othercolor","item","size_color"
"501","0837-8",50,"color31","size","color","othercolor","item","color"
"502","5003-b",6,"color31","size","color","othercolor","item","color"
"503","5003-b",9,"size31","size","color","othercolor","item","size_color"
"504","5003-b",13,"size31","size","color","othercolor","item","size_color"
"505","5003-b",14,"size31","size","color","othercolor","item","size_color"
"506","5003-b",18,"color31","size","color","othercolor","item","color"
"507","5003-b",19,"size31","size","color","othercolor","item","size_color"
"508","5003-b",20,"size31","size","color","othercolor","item","size_color"
"509","5003-b",21,"size31","size","color","othercolor","item","size_color"
"510","5003-b",23,"size31","size","color","othercolor","item","size_color"
"511","5003-b",24,"size31","size","color","othercolor","item","size_color"
"512","5003-b",25,"size31","size","color","othercolor","item","size_color"
"513","5003-b",28,"size31","size","color","othercolor","item","size_color"
"514","5003-b",29,"size31","size","color","othercolor","item","size_color"
"515","5003-b",31,"color31","size","color","othercolor","item","color"
"516","5003-b",32,"color31","size","color","othercolor","item","color"
"517","5003-b",37,"color31","size","color","othercolor","item","color"
"518","5003-b",38,"color31","size","color","othercolor","item","color"
"519","5003-b",39,"color31","size","color","othercolor","item","color"
"520","5003-b",40,"size31","size","color","othercolor","item","color"
"521","5003-b",41,"size31","size","color","othercolor","item","size"
"522","5003-b",43,"color31","size","color","othercolor","item","color"
"523","5003-b",45,"color31","size","color","othercolor","item","color"
"524","5003-b",46,"size31","size","color","othercolor","item","size"
"525","5003-b",47,"color31","size","color","othercolor","item","color"
"526","5003-b",48,"size31","size","color","othercolor","item","size"
"527","5003-b",50,"color31","size","color","othercolor","item","color"
"528","5003-b",52,"color31","size","color","othercolor","item","color"
"529","5003-b",54,"color31","size","color","othercolor","item","color"
"530","5003-b",55,"size31","size","color","othercolor","item","size"
"531","5003-b",60,"color31","size","color","othercolor","item","color"
"532","9279-7",12,"size31","size","color","othercolor","item","size"
"533","9279-7",13,"color31","size","color","othercolor","item","color"
"534","9279-7",14,"color31","size","color","othercolor","item","color"
"535","9279-7",15,"color31","size","color","othercolor","item","color"
"536","9279-7",16,"color31","size","color","othercolor","item","color"
"537","9279-7",18,"color31","size","color","othercolor","item","color"
"538","9279-7",19,"color31","size","color","othercolor","item","color"
"539","9279-7",20,"color31","size","color","othercolor","item","color"
"540","9279-7",21,"size31","size","color","othercolor","item","size"
"541","9279-7",24,"color31","size","color","othercolor","item","color"
"542","9279-7",26,"size31","size","color","othercolor","item","size"
"543","9279-7",28,"size31","size","color","othercolor","item","size"
"544","9279-7",29,"size31","size","color","othercolor","item","size"
"545","9279-7",34,"color31","size","color","othercolor","item","color"
"546","9279-7",35,"color31","size","color","othercolor","item","color"
"547","9279-7",36,"color31","size","color","othercolor","item","color"
"548","9279-7",41,"size31","size","color","othercolor","item","size"
"549","9279-7",43,"color31","size","color","othercolor","item","color"
"550","9279-7",44,"size31","size","color","othercolor","item","size"
"551","9279-7",47,"size31","size","color","othercolor","item","size"
"552","9279-7",48,"size31","size","color","othercolor","item","size"
"553","9279-7",49,"size31","size","color","othercolor","item","size"
"554","9279-7",51,"size31","size","color","othercolor","item","size"
"555","9279-7",54,"size31","size","color","othercolor","item","size"
"556","9279-7",55,"color31","size","color","othercolor","item","color"
"557","9279-7",56,"size31","size","color","othercolor","item","size"
"558","9279-7",60,"size31","size","color","othercolor","item","size_color"
"559","4372-a",7,"color31","size","color","othercolor","item","color"
"560","4372-a",9,"size31","size","color","othercolor","item","size_color"
"561","4372-a",10,"size31","size","color","othercolor","item","size_color"
"562","4372-a",13,"color31","size","color","othercolor","item","color"
"563","4372-a",17,"color31","size","color","othercolor","item","color"
"564","4372-a",18,"color31","size","color","othercolor","item","color"
"565","4372-a",20,"size31","size","color","othercolor","item","size"
"566","4372-a",21,"size31","size","color","othercolor","item","size_color"
"567","4372-a",23,"size31","size","color","othercolor","item","size"
"568","4372-a",25,"color31","size","color","othercolor","item","color"
"569","4372-a",28,"size31","size","color","othercolor","item","size"
"570","4372-a",30,"color31","size","color","othercolor","item","color"
"571","4372-a",31,"color31","size","color","othercolor","item","color"
"572","4372-a",32,"color31","size","color","othercolor","item","color"
"573","4372-a",34,"size31","size","color","othercolor","item","size_color"
"574","4372-a",35,"color31","size","color","othercolor","item","color"
"575","4372-a",37,"size31","size","color","othercolor","item","size_color"
"576","4372-a",38,"color31","size","color","othercolor","item","color"
"577","4372-a",42,"size31","size","color","othercolor","item","size_color"
"578","4372-a",43,"size31","size","color","othercolor","item","size_color"
"579","4372-a",45,"size31","size","color","othercolor","item","size_color"
"580","4372-a",46,"size31","size","color","othercolor","item","size"
"581","4372-a",49,"size31","size","color","othercolor","item","size_color"
"582","4372-a",50,"size31","size","color","othercolor","item","size_color"
"583","4372-a",54,"color31","size","color","othercolor","item","color"
"584","4372-a",57,"color31","size","color","othercolor","item","color"
"585","4372-a",58,"size31","size","color","othercolor","item","size_color"
"586","4372-a",59,"color31","size","color","othercolor","item","color"
"587","4372-a",60,"color31","size","color","othercolor","item","color"
"588","9994-6",6,"size31","size","color","othercolor","item","size"
"589","9994-6",7,"size31","size","color","othercolor","item","size_color"
"590","9994-6",10,"size31","size","color","othercolor","item","size_color"
"591","9994-6",11,"color31","size","color","othercolor","item","color"
"592","9994-6",13,"color31","size","color","othercolor","item","color"
"593","9994-6",15,"color31","size","color","othercolor","item","color"
"594","9994-6",16,"size31","size","color","othercolor","item","size"
"595","9994-6",18,"size31","size","color","othercolor","item","size_color"
"596","9994-6",19,"color31","size","color","othercolor","item","color"
"597","9994-6",20,"size31","size","color","othercolor","item","size_color"
"598","9994-6",22,"size31","size","color","othercolor","item","size_color"
"599","9994-6",28,"color31","size","color","othercolor","item","color"
"600","9994-6",29,"size31","size","color","othercolor","item","size_color"
"601","9994-6",30,"size31","size","color","othercolor","item","size_color"
"602","8313-7",7,"size31","size","color","othercolor","item","size"
"603","8313-7",13,"size31","size","color","othercolor","item","size"
"604","8313-7",17,"size31","size","color","othercolor","item","size"
"605","8313-7",26,"size31","size","color","othercolor","item","size"
"606","8313-7",28,"size31","size","color","othercolor","item","size"
"607","8313-7",33,"size31","size","color","othercolor","item","size"
"608","8313-7",35,"size31","size","color","othercolor","item","size"
"609","8313-7",39,"size31","size","color","othercolor","item","size"
"610","8313-7",40,"size31","size","color","othercolor","item","size"
"611","8313-7",42,"size31","size","color","othercolor","item","size"
"612","8313-7",49,"size31","size","color","othercolor","item","size"
"613","8313-7",51,"size31","size","color","othercolor","item","size"
"614","8313-7",53,"size31","size","color","othercolor","item","size"
"615","8313-7",54,"size31","size","color","othercolor","item","size"
"616","8313-7",56,"size31","size","color","othercolor","item","size"
"617","8450-3",6,"size31","size","color","othercolor","item","size"
"618","8450-3",7,"size31","size","color","othercolor","item","color"
"619","8450-3",8,"size31","size","color","othercolor","item","size_color"
"620","8450-3",9,"color31","size","color","othercolor","item","size_color"
"621","8450-3",13,"color31","size","color","othercolor","item","color"
"622","8450-3",15,"color31","size","color","othercolor","item","color"
"623","8450-3",16,"size31","size","color","othercolor","item","size_color"
"624","8450-3",18,"color31","size","color","othercolor","item","color"
"625","8450-3",19,"size31","size","color","othercolor","item","size_color"
"626","8450-3",31,"size31","size","color","othercolor","item","size_color"
"627","8450-3",32,"size31","size","color","othercolor","item","size_color"
"628","8450-3",33,"size31","size","color","othercolor","item","size_color"
"629","8450-3",34,"size31","size","color","othercolor","item","size_color"
"630","8450-3",37,"color31","size","color","othercolor","item","color"
"631","8450-3",39,"size31","size","color","othercolor","item","size_color"
"632","8450-3",42,"color31","size","color","othercolor","item","color"
"633","8450-3",43,"size31","size","color","othercolor","item","size_color"
"634","8450-3",44,"color31","size","color","othercolor","item","color"
"635","8450-3",45,"size31","size","color","othercolor","item","size_color"
"636","8450-3",46,"color31","size","color","othercolor","item","color"
"637","8450-3",47,"color31","size","color","othercolor","item","color"
"638","8450-3",48,"color31","size","color","othercolor","item","color"
"639","8450-3",49,"color31","size","color","othercolor","item","color"
"640","8450-3",52,"size31","size","color","othercolor","item","size"
"641","8450-3",53,"size31","size","color","othercolor","item","size"
"642","8450-3",54,"size31","size","color","othercolor","item","size"
"643","8450-3",56,"size31","size","color","othercolor","item","size"
"644","8450-3",57,"color31","size","color","othercolor","item","color"
"645","8085-9",8,"size31","size","color","othercolor","item","size"
"646","8085-9",15,"size31","size","color","othercolor","item","size"
"647","8085-9",19,"size31","size","color","othercolor","item","size"
"648","8085-9",20,"size31","size","color","othercolor","item","size"
"649","8085-9",21,"size31","size","color","othercolor","item","size"
"650","8085-9",27,"size31","size","color","othercolor","item","size"
"651","8085-9",29,"size31","size","color","othercolor","item","size"
"652","8085-9",34,"size31","size","color","othercolor","item","size"
"653","8085-9",35,"size31","size","color","othercolor","item","size"
"654","8085-9",37,"size31","size","color","othercolor","item","size"
"655","8085-9",39,"size31","size","color","othercolor","item","size"
"656","8085-9",41,"size31","size","color","othercolor","item","size"
"657","8085-9",55,"size31","size","color","othercolor","item","size"
"658","8085-9",56,"color31","size","color","othercolor","item","color"
"659","2220-4",6,"color31","size","color","othercolor","item","color"
"660","2220-4",8,"color31","size","color","othercolor","item","color"
"661","2220-4",12,"size31","size","color","othercolor","item","size"
"662","2220-4",14,"color31","size","color","othercolor","item","color"
"663","2220-4",15,"color31","size","color","othercolor","item","color"
"664","2220-4",16,"size31","size","color","othercolor","item","size_color"
"665","2220-4",18,"size31","size","color","othercolor","item","size_color"
"666","2220-4",20,"size31","size","color","othercolor","item","size"
"667","2220-4",23,"color31","size","color","othercolor","item","color"
"668","2220-4",25,"color31","size","color","othercolor","item","color"
"669","2220-4",26,"color31","size","color","othercolor","item","color"
"670","2220-4",28,"color31","size","color","othercolor","item","color"
"671","2220-4",31,"size31","size","color","othercolor","item","size_color"
"672","2220-4",32,"size31","size","color","othercolor","item","size"
"673","2220-4",33,"size31","size","color","othercolor","item","size"
"674","2220-4",36,"color31","size","color","othercolor","item","color"
"675","2220-4",38,"color31","size","color","othercolor","item","color"
"676","2220-4",39,"color31","size","color","othercolor","item","color"
"677","2220-4",40,"size31","size","color","othercolor","item","size"
"678","2220-4",41,"size31","size","color","othercolor","item","size"
"679","2220-4",45,"color31","size","color","othercolor","item","color"
"680","2220-4",47,"color31","size","color","othercolor","item","color"
"681","2220-4",49,"size31","size","color","othercolor","item","size"
"682","2220-4",51,"size31","size","color","othercolor","item","size"
"683","2220-4",52,"size31","size","color","othercolor","item","size_color"
"684","2220-4",55,"color31","size","color","othercolor","item","color"
"685","2220-4",56,"size31","size","color","othercolor","item","size"
"686","2220-4",58,"size31","size","color","othercolor","item","size_color"
"687","0108-5",7,"size31","size","color","othercolor","item","size_color"
"688","0108-5",10,"size31","size","color","othercolor","item","size_color"
"689","0108-5",14,"size31","size","color","othercolor","item","size_color"
"690","0108-5",18,"size31","size","color","othercolor","item","size"
"691","0108-5",23,"size31","size","color","othercolor","item","size"
"692","0108-5",24,"color31","size","color","othercolor","item","color"
"693","0108-5",25,"size31","size","color","othercolor","item","size"
"694","0108-5",26,"size31","size","color","othercolor","item","size"
"695","0108-5",27,"size31","size","color","othercolor","item","size"
"696","0108-5",30,"color31","size","color","othercolor","item","color"
"697","0108-5",31,"color31","size","color","othercolor","item","color"
"698","0108-5",32,"color31","size","color","othercolor","item","color"
"699","0108-5",33,"color31","size","color","othercolor","item","color"
"700","0108-5",34,"color31","size","color","othercolor","item","color"
"701","0108-5",36,"size31","size","color","othercolor","item","size"
"702","0108-5",37,"size31","size","color","othercolor","item","size"
"703","0108-5",39,"color31","size","color","othercolor","item","color"
"704","0108-5",41,"color31","size","color","othercolor","item","color"
"705","0108-5",42,"color31","size","color","othercolor","item","color"
"706","0108-5",43,"color31","size","color","othercolor","item","color"
"707","0108-5",44,"size31","size","color","othercolor","item","size_color"
"708","0108-5",45,"color31","size","color","othercolor","item","color"
"709","0108-5",48,"size31","size","color","othercolor","item","size"
"710","0108-5",51,"size31","size","color","othercolor","item","size"
"711","0108-5",53,"color31","size","color","othercolor","item","color"
"712","0108-5",55,"size31","size","color","othercolor","item","size"
"713","0108-5",57,"color31","size","color","othercolor","item","color"
"714","0108-5",58,"color31","size","color","othercolor","item","color"
"715","0108-5",59,"size31","size","color","othercolor","item","size"
"716","2113-1",8,"size31","size","color","othercolor","item","size_color"
"717","2113-1",9,"color31","size","color","othercolor","item","color"
"718","2113-1",10,"size31","size","color","othercolor","item","size_color"
"719","2113-1",15,"color31","size","color","othercolor","item","color"
"720","2113-1",16,"color31","size","color","othercolor","item","color"
"721","2113-1",17,"size31","size","color","othercolor","item","size_color"
"722","2113-1",19,"color31","size","color","othercolor","item","color"
"723","2113-1",23,"size31","size","color","othercolor","item","size_color"
"724","2113-1",26,"color31","size","color","othercolor","item","color"
"725","2113-1",28,"size31","size","color","othercolor","item","size"
"726","2113-1",29,"size31","size","color","othercolor","item","size_color"
"727","2113-1",30,"size31","size","color","othercolor","item","size_color"
"728","2113-1",31,"color31","size","color","othercolor","item","color"
"729","2113-1",32,"size31","size","color","othercolor","item","size"
"730","2113-1",34,"color31","size","color","othercolor","item","color"
"731","2113-1",35,"size31","size","color","othercolor","item","size_color"
"732","2113-1",36,"size31","size","color","othercolor","item","size_color"
"733","2113-1",40,"color31","size","color","othercolor","item","color"
"734","2113-1",43,"color31","size","color","othercolor","item","color"
"735","2113-1",45,"color31","size","color","othercolor","item","color"
"736","2113-1",46,"size31","size","color","othercolor","item","size_color"
"737","2113-1",47,"color31","size","color","othercolor","item","color"
"738","2113-1",48,"size31","size","color","othercolor","item","size_color"
"739","2113-1",52,"color31","size","color","othercolor","item","color"
"740","2113-1",53,"color31","size","color","othercolor","item","color"
"741","2113-1",56,"size31","size","color","othercolor","item","size_color"
"742","2113-1",58,"color31","size","color","othercolor","item","color"
"743","2113-1",59,"size31","size","color","othercolor","item","size_color"
"744","2113-1",60,"size31","size","color","othercolor","item","size_color"
"745","2436-e",9,"size31","size","color","othercolor","item","size"
"746","2436-e",10,"size31","size","color","othercolor","item","size_color"
"747","2436-e",11,"color31","size","color","othercolor","item","color"
"748","2436-e",12,"color31","size","color","othercolor","item","color"
"749","5231-f",6,"color31","size","color","othercolor","item","color"
"750","5231-f",9,"color31","size","color","othercolor","item","color"
"751","5231-f",10,"color31","size","color","othercolor","item","color"
"752","5231-f",15,"color31","size","color","othercolor","item","color"
"753","5231-f",17,"color31","size","color","othercolor","item","color"
"754","5231-f",22,"color31","size","color","othercolor","item","color"
"755","5231-f",23,"size31","size","color","othercolor","item","size"
"756","5231-f",27,"size31","size","color","othercolor","item","size"
"757","5231-f",29,"size31","size","color","othercolor","item","size"
"758","5231-f",30,"size31","size","color","othercolor","item","size"
"759","5231-f",31,"color31","size","color","othercolor","item","color"
"760","5231-f",32,"size31","size","color","othercolor","item","size"
"761","5231-f",33,"size31","size","color","othercolor","item","size"
"762","5231-f",34,"size31","size","color","othercolor","item","size"
"763","5231-f",36,"size31","size","color","othercolor","item","size"
"764","5231-f",37,"color31","size","color","othercolor","item","color"
"765","5231-f",40,"color31","size","color","othercolor","item","color"
"766","5231-f",41,"size31","size","color","othercolor","item","color"
"767","5231-f",42,"size31","size","color","othercolor","item","size"
"768","5231-f",43,"color31","size","color","othercolor","item","color"
"769","5231-f",46,"size31","size","color","othercolor","item","size"
"770","5231-f",48,"size31","size","color","othercolor","item","size"
"771","5231-f",50,"size31","size","color","othercolor","item","size"
"772","5231-f",51,"size31","size","color","othercolor","item","size"
"773","5231-f",52,"size31","size","color","othercolor","item","size"
"774","5231-f",55,"color31","size","color","othercolor","item","color"
"775","5231-f",56,"color31","size","color","othercolor","item","color"
"776","5231-f",57,"color31","size","color","othercolor","item","color"
"777","5231-f",59,"color31","size","color","othercolor","item","color"
"778","5231-f",60,"size31","size","color","othercolor","item","size"
"779","3281-6",7,"color31","size","color","othercolor","item","color"
"780","3281-6",8,"color31","size","color","othercolor","item","color"
"781","3281-6",10,"size31","size","color","othercolor","item","size"
"782","3281-6",11,"size31","size","color","othercolor","item","color"
"783","3281-6",13,"size31","size","color","othercolor","item","size_color"
"784","3281-6",16,"size31","size","color","othercolor","item","size_color"
"785","3281-6",19,"color31","size","color","othercolor","item","color"
"786","3281-6",20,"size31","size","color","othercolor","item","size_color"
"787","3281-6",22,"color31","size","color","othercolor","item","color"
"788","3281-6",25,"size31","size","color","othercolor","item","color"
"789","3281-6",26,"size31","size","color","othercolor","item","size_color"
"790","3281-6",27,"color31","size","color","othercolor","item","color"
"791","3281-6",28,"color31","size","color","othercolor","item","color"
"792","3281-6",30,"size31","size","color","othercolor","item","size_color"
"793","3281-6",34,"size31","size","color","othercolor","item","size_color"
"794","3281-6",37,"size31","size","color","othercolor","item","size_color"
"795","3281-6",38,"size31","size","color","othercolor","item","size_color"
"796","3281-6",39,"color31","size","color","othercolor","item","color"
"797","3281-6",40,"color31","size","color","othercolor","item","color"
"798","3281-6",41,"color31","size","color","othercolor","item","color"
"799","3281-6",43,"color31","size","color","othercolor","item","color"
"800","3281-6",44,"size31","size","color","othercolor","item","color"
"801","3281-6",47,"color31","size","color","othercolor","item","color"
"802","3281-6",48,"size31","size","color","othercolor","item","size_color"
"803","3281-6",49,"size31","size","color","othercolor","item","size_color"
"804","3281-6",50,"color31","size","color","othercolor","item","size_color"
"805","3281-6",51,"color31","size","color","othercolor","item","color"
"806","3281-6",53,"size31","size","color","othercolor","item","size_color"
"807","3281-6",55,"color31","size","color","othercolor","item","color"
"808","7030-e",9,"color31","size","color","othercolor","item","color"
"809","7030-e",10,"size31","size","color","othercolor","item","color"
"810","7030-e",11,"color31","size","color","othercolor","item","color"
"811","7030-e",12,"size31","size","color","othercolor","item","size_color"
"812","7030-e",14,"color31","size","color","othercolor","item","color"
"813","7030-e",17,"color31","size","color","othercolor","item","color"
"814","7030-e",18,"color31","size","color","othercolor","item","color"
"815","7030-e",21,"size31","size","color","othercolor","item","size_color"
"816","7030-e",22,"color31","size","color","othercolor","item","color"
"817","7030-e",23,"size31","size","color","othercolor","item","size_color"
"818","7030-e",26,"size31","size","color","othercolor","item","size_color"
"819","7030-e",28,"size31","size","color","othercolor","item","size_color"
"820","7030-e",30,"color31","size","color","othercolor","item","color"
"821","7030-e",32,"size31","size","color","othercolor","item","size_color"
"822","7030-e",35,"color31","size","color","othercolor","item","color"
"823","7030-e",36,"size31","size","color","othercolor","item","size_color"
"824","7030-e",37,"size31","size","color","othercolor","item","size_color"
"825","7030-e",38,"size31","size","color","othercolor","item","size_color"
"826","7030-e",43,"size31","size","color","othercolor","item","size_color"
"827","7030-e",45,"size31","size","color","othercolor","item","size_color"
"828","7030-e",46,"color31","size","color","othercolor","item","color"
"829","7030-e",50,"size31","size","color","othercolor","item","size_color"
"830","7030-e",51,"color31","size","color","othercolor","item","color"
"831","7030-e",52,"color31","size","color","othercolor","item","color"
"832","7030-e",54,"color31","size","color","othercolor","item","color"
"833","7030-e",55,"color31","size","color","othercolor","item","color"
"834","7030-e",57,"size31","size","color","othercolor","item","size_color"
"835","7030-e",60,"color31","size","color","othercolor","item","color"
"836","2341-8",6,"size31","size","color","othercolor","item","size_color"
"837","2341-8",10,"color31","size","color","othercolor","item","color"
"838","2341-8",11,"size31","size","color","othercolor","item","size"
"839","2341-8",12,"color31","size","color","othercolor","item","color"
"840","2341-8",15,"size31","size","color","othercolor","item","size_color"
"841","2341-8",18,"size31","size","color","othercolor","item","size_color"
"842","2341-8",19,"color31","size","color","othercolor","item","color"
"843","2341-8",20,"color31","size","color","othercolor","item","color"
"844","2341-8",22,"size31","size","color","othercolor","item","size"
"845","2341-8",23,"size31","size","color","othercolor","item","size_color"
"846","2341-8",24,"color31","size","color","othercolor","item","color"
"847","2341-8",27,"color31","size","color","othercolor","item","color"
"848","2341-8",28,"size31","size","color","othercolor","item","size_color"
"849","2341-8",29,"color31","size","color","othercolor","item","color"
"850","2341-8",31,"size31","size","color","othercolor","item","size_color"
"851","2341-8",32,"size31","size","color","othercolor","item","size"
"852","2341-8",35,"size31","size","color","othercolor","item","size_color"
"853","2341-8",36,"color31","size","color","othercolor","item","size"
"854","2341-8",41,"size31","size","color","othercolor","item","size_color"
"855","2341-8",44,"color31","size","color","othercolor","item","color"
"856","2341-8",45,"size31","size","color","othercolor","item","size_color"
"857","2341-8",50,"size31","size","color","othercolor","item","size_color"
"858","2341-8",51,"color31","size","color","othercolor","item","color"
"859","2341-8",53,"color31","size","color","othercolor","item","color"
"860","2341-8",57,"color31","size","color","othercolor","item","color"
"861","2341-8",58,"size31","size","color","othercolor","item","size_color"
"862","6460-8",6,"size31","size","color","othercolor","item","size"
"863","6460-8",7,"color31","size","color","othercolor","item","color"
"864","6460-8",10,"size31","size","color","othercolor","item","size"
"865","6460-8",11,"color31","size","color","othercolor","item","color"
"866","6460-8",14,"color31","size","color","othercolor","item","color"
"867","6460-8",15,"size31","size","color","othercolor","item","size"
"868","6460-8",18,"color31","size","color","othercolor","item","color"
"869","6460-8",20,"size31","size","color","othercolor","item","size_color"
"870","6460-8",21,"color31","size","color","othercolor","item","color"
"871","6460-8",22,"size31","size","color","othercolor","item","size"
"872","6460-8",23,"color31","size","color","othercolor","item","color"
"873","6460-8",26,"size31","size","color","othercolor","item","size"
"874","6460-8",28,"color31","size","color","othercolor","item","color"
"875","6460-8",31,"size31","size","color","othercolor","item","size"
"876","6460-8",35,"size31","size","color","othercolor","item","size"
"877","6460-8",37,"size31","size","color","othercolor","item","size"
"878","6460-8",39,"size31","size","color","othercolor","item","color"
"879","6460-8",40,"color31","size","color","othercolor","item","color"
"880","6460-8",41,"size31","size","color","othercolor","item","size"
"881","6460-8",43,"color31","size","color","othercolor","item","color"
"882","6460-8",44,"color31","size","color","othercolor","item","color"
"883","6460-8",45,"size31","size","color","othercolor","item","size"
"884","6460-8",48,"size31","size","color","othercolor","item","size_color"
"885","6460-8",49,"color31","size","color","othercolor","item","color"
"886","6460-8",50,"size31","size","color","othercolor","item","size"
"887","6460-8",52,"size31","size","color","othercolor","item","size"
"888","6460-8",54,"size31","size","color","othercolor","item","size"
"889","6460-8",56,"color31","size","color","othercolor","item","color"
"890","6460-8",58,"color31","size","color","othercolor","item","color"
"891","6460-8",59,"color31","size","color","othercolor","item","color"
"892","9834-2",7,"color31","size","color","othercolor","item","color"
"893","9834-2",9,"color31","size","color","othercolor","item","color"
"894","9834-2",17,"color31","size","color","othercolor","item","color"
"895","9834-2",19,"color31","size","color","othercolor","item","color"
"896","9834-2",23,"color31","size","color","othercolor","item","color"
"897","9834-2",27,"color31","size","color","othercolor","item","color"
"898","9834-2",28,"color31","size","color","othercolor","item","color"
"899","9834-2",31,"color31","size","color","othercolor","item","color"
"900","9834-2",35,"color31","size","color","othercolor","item","color"
"901","9834-2",37,"color31","size","color","othercolor","item","color"
"902","9834-2",48,"color31","size","color","othercolor","item","color"
"903","9834-2",51,"color31","size","color","othercolor","item","color"
"904","9834-2",53,"size31","size","color","othercolor","item","size_color"
"905","9834-2",55,"size31","size","color","othercolor","item","size_color"
"906","9834-2",56,"size31","size","color","othercolor","item","size_color"
"907","9834-2",57,"color31","size","color","othercolor","item","color"
"908","9834-2",58,"color31","size","color","othercolor","item","color"
"909","9834-2",59,"size31","size","color","othercolor","item","size_color"
"910","9834-2",60,"size31","size","color","othercolor","item","size_color"
"911","3157-3",6,"size31","size","color","othercolor","item","size_color"
"912","3157-3",13,"size31","size","color","othercolor","item","size_color"
"913","3157-3",14,"size31","size","color","othercolor","item","size_color"
"914","3157-3",17,"color31","size","color","othercolor","item","color"
"915","3157-3",18,"size31","size","color","othercolor","item","size_color"
"916","3157-3",19,"size31","size","color","othercolor","item","size_color"
"917","3157-3",21,"color31","size","color","othercolor","item","color"
"918","3157-3",22,"size31","size","color","othercolor","item","size_color"
"919","3157-3",24,"size31","size","color","othercolor","item","size_color"
"920","3157-3",25,"color31","size","color","othercolor","item","color"
"921","3157-3",26,"size31","size","color","othercolor","item","size_color"
"922","3157-3",27,"color31","size","color","othercolor","item","color"
"923","3157-3",30,"size31","size","color","othercolor","item","size_color"
"924","3157-3",31,"color31","size","color","othercolor","item","color"
"925","3157-3",32,"size31","size","color","othercolor","item","size"
"926","3157-3",33,"size31","size","color","othercolor","item","size_color"
"927","3157-3",36,"color31","size","color","othercolor","item","color"
"928","3157-3",40,"color31","size","color","othercolor","item","color"
"929","3157-3",41,"size31","size","color","othercolor","item","size_color"
"930","3157-3",42,"color31","size","color","othercolor","item","color"
"931","3157-3",43,"color31","size","color","othercolor","item","color"
"932","3157-3",46,"color31","size","color","othercolor","item","color"
"933","3157-3",48,"color31","size","color","othercolor","item","color"
"934","3157-3",50,"size31","size","color","othercolor","item","size_color"
"935","3157-3",57,"color31","size","color","othercolor","item","color"
"936","3157-3",58,"color31","size","color","othercolor","item","color"
"937","3157-3",59,"size31","size","color","othercolor","item","size_color"
"938","3157-3",60,"size31","size","color","othercolor","item","size_color"
"939","9706-e",8,"color31","size","color","othercolor","item","color"
"940","9706-e",9,"size31","size","color","othercolor","item","size"
"941","9706-e",11,"color31","size","color","othercolor","item","color"
"942","9706-e",13,"color31","size","color","othercolor","item","color"
"943","9706-e",14,"color31","size","color","othercolor","item","color"
"944","9706-e",16,"color31","size","color","othercolor","item","color"
"945","9706-e",18,"color31","size","color","othercolor","item","color"
"946","9706-e",20,"color31","size","color","othercolor","item","color"
"947","9706-e",23,"color31","size","color","othercolor","item","color"
"948","9706-e",25,"size31","size","color","othercolor","item","size"
"949","9706-e",28,"size31","size","color","othercolor","item","size"
"950","9706-e",30,"size31","size","color","othercolor","item","size"
"951","9706-e",32,"size31","size","color","othercolor","item","size"
"952","9706-e",35,"size31","size","color","othercolor","item","size"
"953","9706-e",36,"color31","size","color","othercolor","item","color"
"954","9706-e",39,"size31","size","color","othercolor","item","size"
"955","9706-e",41,"size31","size","color","othercolor","item","size"
"956","9706-e",42,"size31","size","color","othercolor","item","size"
"957","9706-e",44,"size31","size","color","othercolor","item","size"
"958","9706-e",45,"color31","size","color","othercolor","item","size"
"959","9706-e",46,"color31","size","color","othercolor","item","color"
"960","9706-e",50,"size31","size","color","othercolor","item","size"
"961","9706-e",52,"size31","size","color","othercolor","item","size"
"962","9706-e",53,"color31","size","color","othercolor","item","color"
"963","9706-e",55,"color31","size","color","othercolor","item","color"
"964","9706-e",57,"size31","size","color","othercolor","item","size"
"965","9706-e",58,"color31","size","color","othercolor","item","color"
"966","0363-a",6,"color31","size","color","othercolor","item","color"
"967","0363-a",7,"color31","size","color","othercolor","item","color"
"968","0363-a",8,"size31","size","color","othercolor","item","size_color"
"969","0363-a",9,"color31","size","color","othercolor","item","color"
"970","0363-a",10,"color31","size","color","othercolor","item","color"
"971","0363-a",12,"size31","size","color","othercolor","item","size"
"972","0363-a",13,"size31","size","color","othercolor","item","size"
"973","0363-a",15,"color31","size","color","othercolor","item","color"
"974","0363-a",17,"size31","size","color","othercolor","item","size"
"975","0363-a",19,"color31","size","color","othercolor","item","color"
"976","0363-a",20,"size31","size","color","othercolor","item","size"
"977","0363-a",21,"size31","size","color","othercolor","item","size"
