workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.bcsPrimaryLanguageSchool,subject_information.comments,subject_information.country,subject_information.dialectOne,subject_information.dialectTwo,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.firstLanguage,subject_information.gender,subject_information.liveInYugo,subject_information.otherLanguage,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
165,condition1,black_microscope,Crne,3716,19,microscope,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_lock,Zelene,5301,20,lock,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,purple_hammer,Ljubicaste,4268,21,hammer,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_balloon,Plave,3296,22,balloon,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,white_napkin,Bele,3413,23,napkin,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,orange_tie,Narandzaste,6414,24,tie,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_guitar,Zute,3440,25,guitar,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_basket,Zelene,5546,26,basket,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,white_shoe,Bele,3286,27,shoe,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,black_cake,Crne,7331,28,cake,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_frame,Crvene,4215,29,frame,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,black_fork,Crne,3321,30,fork,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,orange_binoculars,Narandzaste,5514,31,binoculars,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,black_helicopter,Crne,3094,32,helicopter,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_book,Zute,3981,33,book,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_candle,Crvene,4114,34,candle,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_flower,Plave,3064,35,flower,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_binder,Zute,4665,36,binder,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_belt,Zute,3480,37,belt,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,orange_die,Narandzaste,5322,38,die,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_switch,Crvene,3532,39,switch,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_calendar,Zelene,4146,40,calendar,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,purple_razor,Ljubicaste,3899,41,razor,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,orange_fish,Narandzaste,4971,42,fish,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_sword,Plave,3125,43,sword,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_ornament,Zute,3349,44,ornament,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_whistle,Zelene,3161,45,whistle,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_cushion,Plave,2901,46,cushion,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_radio,Zelene,3306,47,radio,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,purple_screwdriver,Ljubicaste,4801,48,screwdriver,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_magnifyingglass,Zute,6090,49,magnifyingglass,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,orange_remote,Narandzaste,6669,50,remote,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_sock,Zelene,3018,51,sock,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,white_armchair,Bele,5068,52,armchair,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_purse,Zelene,4635,53,purse,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_mask,Zute,4425,54,mask,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,purple_shield,Ljubicaste,3638,55,shield,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_coathanger,Zute,3598,56,coathanger,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_comb,Zute,3075,57,comb,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,purple_tv,Ljubicaste,4135,58,tv,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,orange_piano,Narandzaste,6696,59,piano,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_bike,Crvene,4001,60,bike,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,purple_plate,Ljubicaste,4225,61,plate,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_mug,Zute,3212,62,mug,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_yarn,Crvene,3797,63,yarn,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,black_tent,Crne,3336,64,tent,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_key,Crvene,3707,65,key,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_bandaid,Zelene,3159,66,bandaid,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_butterfly,Zute,2644,67,butterfly,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_robot,Zelene,3255,68,robot,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,black_vase,Crne,2786,69,vase,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_mouse,Plave,3361,70,mouse,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_necklace,Zelene,3063,71,necklace,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_present,Crvene,3631,72,present,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_scarf,Plave,3412,73,scarf,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_iron,Zute,3717,74,iron,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,black_sponge,Crne,3628,75,sponge,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_rope,Zelene,3246,76,rope,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_notebook,Plave,3280,77,notebook,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_clock,Zute,2997,78,clock,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,white_chair,Bele,2977,79,chair,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,orange_dresser,Narandzaste,4167,80,dresser,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_fence,Zute,4165,81,fence,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_phone,Plave,3120,82,phone,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_ribbon,Zelene,3457,83,ribbon,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,white_shirt,Bele,2827,84,shirt,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,black_spoon,Crne,3362,85,spoon,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,orange_luggage,Narandzaste,6431,86,luggage,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_door,Zute,3790,87,door,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_knife,Zelene,4134,88,knife,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_wallet,Crvene,8231,89,wallet,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_ring,Crvene,3613,90,ring,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,white_calculator,Bele,3262,91,calculator,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_bonbon,Zelene,3115,92,bonbon,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_dress,Zute,4900,93,dress,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,black_airplane,Crne,3147,94,airplane,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_bed,Crvene,3512,95,bed,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_shell,Zelene,3145,96,shell,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_table,Zute,2879,97,table,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_lamp,Crvene,2918,98,lamp,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_bracelet,Zute,3007,99,bracelet,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,blue_bucket,Plave,2860,100,bucket,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_billiardball,Zute,3180,101,billiardball,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_bench,Zelene,3229,102,bench,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,green_drum,Zelene,3384,103,drum,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,white_rug,Bele,3397,104,rug,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,red_pencil,Crvene,11938,105,pencil,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
165,condition1,yellow_stapler,Zute,3480,106,stapler,[],30,Yes,Srpski,,SRB,ekavica,štokavski,4,1,Da,"Srpski, Madjarski",Female,preAndPostAge8,"Engleski, Francuski",Ne,Safari,iPhone/iPod,812,375,9.55195,
246,condition1,purple_binoculars,ljubičaste,9358,2,binoculars,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,orange_knife,"
narančaste",4600,3,knife,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,black_truck,"
crne",4161,4,truck,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,black_spoon,"
crne/tamnosive",13199,5,spoon,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,blue_napkin,"
plave",3153,6,napkin,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,blue_clock,"
plave",2567,7,clock,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,orange_airplane,"
narančaste i plave",10905,8,airplane,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,black_drum,"
bijele, crne i zlatne",10031,9,drum,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,black_sock,"
sive i crne",4080,10,sock,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,black_hammer,"
crne",2216,11,hammer,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,yellow_frame,"
žute",3888,12,frame,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,green_whistle,"
zelene",3878,13,whistle,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,blue_fence,"
plave",3200,14,fence,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,green_shell,"
zelene",2167,15,shell,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,yellow_bracelet,"
žute",3034,16,bracelet,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,blue_mask,"
plave",3087,17,mask,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,black_cake,"
tamno smeđe, crne i tamno plave, bijela tacna",20176,18,cake,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,black_robot,"
sive, crne, bijele, zlatne",14871,19,robot,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,red_ornament,"
zlatne i crvene",5416,20,ornament,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,blue_calculator,"
plave, jedno sivo dugme, bijele brojke i slova",30096,21,calculator,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,orange_screwdriver,"
srebrni metalni dio, narančasta ručka",13680,22,screwdriver,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
246,condition1,black_ladle,"
crna i sivoplava",8351,23,ladle,[],39,Yes,hrvatski,/,HR,ijekavica,štokavski,4,1,da,hrvatski,Male,preAndPostAge8,"engleski, francuski, njemački",neki objekti su bili višebojni,Firefox,Mac,1080,1920,10.3095,
