,workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,schoolLanguage,subject_information.comments,country,subject_information.dialectOne,subject_information.dialectTwo,subject_information.education,subject_information.enjoyment,subject_information.fairprice,firstLanguage,subject_information.gender,subject_information.liveInYugo,otherLanguage,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error,status
1702,236,condition1,purple_cake,torta,8360,24,cake,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1703,236,condition1,red_phone,telefon,5219,25,phone,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1704,236,condition1,purple_bench,klupa,6292,26,bench,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1705,236,condition1,purple_tie,kravata,5906,27,tie,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1706,236,condition1,red_chair,stolica,6837,28,chair,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1707,236,condition1,green_tv,televizor,6960,29,tv,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1708,236,condition1,black_knife,kuhinjski noz,20791,30,knife,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1709,236,condition1,purple_bowl,cinija,59363,31,bowl,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1710,236,condition1,black_hammer,cekic,5275,32,hammer,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1711,236,condition1,blue_napkin,krpa,7833,33,napkin,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1712,236,condition1,green_die,kockica,4700,34,die,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1713,236,condition1,yellow_bracelet,narukvica,8701,35,bracelet,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1714,236,condition1,blue_present,poklon,4528,36,present,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1715,236,condition1,yellow_crown,kruna,5135,37,crown,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1716,236,condition1,white_scarf,zimski sal,39244,38,scarf,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1717,236,condition1,blue_butterfly,leptir,4924,39,butterfly,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1718,236,condition1,red_ruler,lenjir,4325,40,ruler,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1719,236,condition1,orange_ladle,kutlaca,5653,41,ladle,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1720,236,condition1,red_clock,casovnik,9795,42,clock,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1721,236,condition1,purple_radio,radio,6513,43,radio,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1722,236,condition1,green_bonbon,bombona,5349,44,bonbon,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1723,236,condition1,black_basket,korpa,9625,45,basket,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1724,236,condition1,blue_fryingpan,tiganj,4893,46,fryingpan,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1725,236,condition1,white_calculator,digitron,4832,47,calculator,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1726,236,condition1,yellow_yarn,klupko,24275,48,yarn,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1727,236,condition1,green_fish,riba,4700,49,fish,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1728,236,condition1,red_door,vrata,5309,50,door,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1729,236,condition1,black_shovel,asov,10069,51,shovel,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1730,236,condition1,purple_rope,konac,41139,52,rope,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1731,236,condition1,purple_duck,patkica,7496,53,duck,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1732,236,condition1,red_fence,ograda,5328,54,fence,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1733,236,condition1,white_pencil,olovka,10676,55,pencil,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1734,236,condition1,white_dustpan,lopatica,200629,56,dustpan,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1735,236,condition1,purple_sponge,sundjer,5412,57,sponge,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1736,236,condition1,black_purse,torbica,8621,58,purse,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1737,236,condition1,yellow_candle,sveca,7397,59,candle,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1738,236,condition1,black_slipper,papuca,4752,60,slipper,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1739,236,condition1,orange_shield,stit,12433,61,shield,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1740,236,condition1,red_ornament,ukras za jelku,9270,62,ornament,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1741,236,condition1,white_balloon,balon,4812,63,balloon,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1742,236,condition1,green_drum,bubanj,5279,64,drum,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1743,236,condition1,white_iron,pegla,5239,65,iron,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1744,236,condition1,blue_bed,krevet,4518,66,bed,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1745,236,condition1,green_spoon,kasika,4965,67,spoon,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1746,236,condition1,blue_sword,mac / sablja,15774,68,sword,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1747,236,condition1,white_shirt,majica,4975,69,shirt,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1748,236,condition1,orange_razor,brijac,5593,70,razor,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1749,236,condition1,white_stapler,heftalica,67200,71,stapler,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1750,236,condition1,orange_remote,daljinski,8408,72,remote,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1751,236,condition1,red_coathanger,vesalica,34529,73,coathanger,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1752,236,condition1,green_plate,tanjir,7020,74,plate,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1753,236,condition1,orange_ribbon,masna,4225,75,ribbon,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1754,236,condition1,black_binoculars,dvogled,5522,76,binoculars,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1755,236,condition1,yellow_wallet,novcanik,6006,77,wallet,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1756,236,condition1,purple_luggage,kofer,27439,78,luggage,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1757,236,condition1,red_bucket,kanta,21762,79,bucket,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1758,236,condition1,orange_shell,skoljka,4832,80,shell,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1759,236,condition1,blue_cushion,jastuce,8743,81,cushion,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1760,236,condition1,white_mask,maska,10405,82,mask,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1761,236,condition1,purple_bandaid,zavoj,23151,83,bandaid,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1762,236,condition1,orange_necklace,ogrlica,5593,84,necklace,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1763,236,condition1,blue_binder,ne znam sta je tacno ovo,60610,85,binder,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1764,236,condition1,black_lock,katanac,5522,86,lock,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1765,236,condition1,yellow_frame,ram za slike,9545,87,frame,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1766,236,condition1,red_cap,kacket,5554,88,cap,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
1767,236,condition1,yellow_mug,solja,4083,89,mug,[],28.0,Yes,srpski,,SRB,ekavica,štokavski,3,2,da,srpsko-hrvatski,Female,preAndPostAge8,"engleski i spanski, malo svedskog","Studija nije prihvatala reci koje imaju samo 3 slova, kao npr mis,noz, ram, itd. Tako da sam morala produziti rec (mis od kopjutera, kuhinjski noz, ram za slike).",Chrome,Windows,768,1366,35.019133333333336,,native
