workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.bcsPrimaryLanguageSchool,subject_information.comments,subject_information.country,subject_information.dialectOne,subject_information.dialectTwo,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.firstLanguage,subject_information.gender,subject_information.liveInYugo,subject_information.otherLanguage,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
315,condition1,purple_ladle,ljubicasta,5980,70,ladle,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,black_fish,zrno,4385,71,fish,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,orange_tent,narandjasto,7710,72,tent,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,white_notebook,belo,6453,73,notebook,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,blue_phone,plavo,7406,74,phone,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,purple_piano,ljubicasto,8037,75,piano,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,white_coathanger,belo,16814,76,coathanger,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,black_shovel,zrno,4507,77,shovel,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,yellow_flower,zuto,4365,78,flower,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,yellow_armchair,zuto,4437,79,armchair,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,blue_bracelet,plavo,4562,80,bracelet,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,blue_shoe,plavo,4712,81,shoe,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,purple_shield,ljubicasto,6296,82,shield,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,yellow_dustpan,zuto,5044,83,dustpan,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,green_tv,zeleno,5532,84,tv,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,blue_magnifyingglass,plavo,4080,85,magnifyingglass,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,black_box,zrno,4912,86,box,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,green_screwdriver,zeleno,4577,87,screwdriver,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,yellow_yarn,zuto,4014,88,yarn,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,yellow_billiardball,zuto,3740,89,billiardball,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,red_mask,zrveno,9898,90,mask,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,purple_fork,ljubicasto,6712,91,fork,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,purple_bonbon,ljubicasto,5475,92,bonbon,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,red_calculator,zrveno,4284,93,calculator,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,purple_plate,ljubicasto,5891,94,plate,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,green_die,zeleno,5747,95,die,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,green_bench,zeleno,4225,96,bench,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,yellow_bed,zuto,4866,97,bed,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,green_robot,zeleno,5872,98,robot,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,black_binoculars,zrno,9259,99,binoculars,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,blue_bike,plavo,7188,100,bike,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,white_key,belo,4295,101,key,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,yellow_table,zuto,5985,102,table,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,red_balloon,zrveno,5291,103,balloon,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,blue_clock,plavo,5202,104,clock,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,green_helicopter,zeleno,4345,105,helicopter,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
315,condition1,purple_calendar,ljubicasto,6002,106,calendar,[],24,Yes,nemacki,,SRB,ekavica,štokavski,3,1,,srpski,Female,visited,engleski,,Chrome,Windows,786,1397,14.089566666666666,
453,condition1,blue_phone,plava,6621,2,phone,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_balloon,"
plava",2311,3,balloon,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,white_mug,"
bela",2007,4,mug,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_calendar,"
lilava",5055,5,calendar,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,white_binder,"
bela",3247,6,binder,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_fish,"
lilave",4095,7,fish,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_whistle,"
zelene",2824,8,whistle,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_hammer,"
zelene",1976,9,hammer,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_ladle,"
lilave",2343,10,ladle,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_magnifyingglass,"
plave",2160,11,magnifyingglass,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,red_mouse,"
crvene",2151,12,mouse,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_slipper,"
sive",1616,13,slipper,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_dress,"
plave",7928,14,dress,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_knife,"
crne",3320,15,knife,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,red_dustpan,"
crvene",3655,16,dustpan,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_die,"
crne",2041,17,die,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_truck,"
lilave",2239,18,truck,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_bucket,"
plave",1839,19,bucket,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,red_pencil,"
crvene",2224,20,pencil,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_bandaid,"
naranđaste",5192,21,bandaid,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_rope,"
zelene",2815,22,rope,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_radio,"
narandžaste",4224,23,radio,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_flower,"
plave",2616,24,flower,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_dresser,"
zelene",1704,25,dresser,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,yellow_fryingpan,"
zlatne",2696,26,fryingpan,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_tv,"
zelene",2880,27,tv,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_lamp,"
plave",2440,28,lamp,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,yellow_ring,"
zlatne",2856,29,ring,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_camera,"
zelene",2111,30,camera,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_fork,"
naradnđaste",4673,31,fork,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_tie,"
naranđaste",4552,32,tie,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_sponge,"
lilave",2632,33,sponge,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_bench,"
crne",1728,34,bench,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_shell,"
naranđaste",3424,35,shell,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_cake,"
naranđaste",2991,36,cake,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,red_cushion,"
crvene",2432,37,cushion,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,yellow_clock,"
žute",3880,38,clock,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,white_book,"
bele",2856,39,book,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_shovel,"
naranđaste",5344,40,shovel,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_chair,"
plave",2287,41,chair,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_sword,"
plave",2105,42,sword,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_boot,"
kafene",5935,43,boot,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_duck,"
crne",2520,44,duck,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_binoculars,"
lilave",2208,45,binoculars,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,yellow_bracelet,"
žute",1944,46,bracelet,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,red_notebook,"
crvene",3552,47,notebook,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_butterfly,"
plave",3144,48,butterfly,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_robot,"
crne",2440,49,robot,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_frame,"
plave",1912,50,frame,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_sock,"
naranđaste",5216,51,sock,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_door,"
plave",4680,52,door,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_glove,"
crne",2008,53,glove,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_helicopter,"
naranđaste",3976,54,helicopter,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_razor,"
crne",2976,55,razor,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_rug,"
plave",1560,56,rug,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_airplane,"
zelene",2136,57,airplane,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_spoon,"
zlatne",4384,58,spoon,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,yellow_crown,"
zlatne",3288,59,crown,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_belt,"
plave",1696,60,belt,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_luggage,"
naranđaste",3096,61,luggage,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,red_napkin,"
crvene",2624,62,napkin,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,white_calculator,"
bele",1936,63,calculator,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_vase,"
crne",2040,64,vase,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_bonbon,"
naranđaste",4808,65,bonbon,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_bowl,"
lilave",3784,66,bowl,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_microscope,"
lilave",2416,67,microscope,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_bed,"
plave",1800,68,bed,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,white_guitar,"
bele",1720,69,guitar,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_necklace,"
zelene",2536,70,necklace,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_basket,"
crne",1944,71,basket,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_screwdriver,"
naranđaste",4744,72,screwdriver,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,red_shoe,"
crvene",1968,73,shoe,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_purse,"
crne",2680,74,purse,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_box,"
crne",2168,75,box,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_remote,"
naranđaste",3935,76,remote,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,orange_plate,"
naranđaste",3064,77,plate,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,white_coathanger,"
bele",1400,78,coathanger,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,red_yarn,"
crvene",1976,79,yarn,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,blue_scarf,"
plave",3048,80,scarf,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,black_lock,"
crne",2184,81,lock,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,green_tent,"
zelene",3216,82,tent,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
453,condition1,purple_lipstick,"
lilave",3600,83,lipstick,[],35,Yes,makedonski,,MK,other,other,4,1,,makedonski,Male,preAndPostAge8,"slovenački, srpski, hrvatski, engleski",neki objekti su imali više boja,Chrome,Windows,1080,1920,7.4569,
